FP_ID,flag,classification,acres,n_cells,slope_mean,slope_p90,slope_max,frac_over_30
2942368,N,III,10.0,590,8.748051643371582,14.1705961227417,23.743188858032227,0.0
2942377,Y,III,41.0,2546,20.68305015563965,31.58144760131836,46.46332931518555,0.14218381775333858
2942370,N,III,8.0,506,3.5706632137298584,7.123315811157227,10.225433349609375,0.0
2942371,N,II,3.0,182,1.1981878280639648,1.8222495317459106,2.427090883255005,0.0
2942396,N,III,14.0,315,9.7758207321167,15.89547061920166,20.558834075927734,0.0
2942382,Y,III,65.0,4231,18.845304489135742,29.15601921081543,43.67113494873047,0.0841408650437249
2942426,Y,III,89.0,5498,15.772561073303223,26.41959571838379,46.076019287109375,0.04947253546744271
2942357,N,III,16.0,922,10.785134315490723,16.925928115844727,25.952411651611328,0.0
2942367,N,III,33.8,2186,14.715629577636719,24.573835372924805,36.649208068847656,0.007319304666056725
2942406,Y,IVS,93.60000000000001,6791,22.447301864624023,36.415225982666016,55.82087707519531,0.2669709910175232
2942395,Y,III,96.2,6030,11.826065063476562,19.49588966369629,31.872011184692383,0.0011608623548922056
2942389,N,III,8.0,603,13.251884460449219,20.17750358581543,25.402788162231445,0.0
2942423,Y,III,11.5,722,8.042030334472656,16.10723876953125,33.634010314941406,0.0221606648199446
2942423,Y,III,8.0,530,10.818868637084961,14.123133659362793,33.77638244628906,0.009433962264150943
2942423,Y,III,2.0,146,6.727756500244141,8.866110801696777,10.575045585632324,0.0
2942409,N,II,10.0,553,1.687174677848816,2.879574775695801,4.14972448348999,0.0
2942419,Y,III,1.5,123,8.935420989990234,12.436363220214844,14.488183975219727,0.0
2942398,N,III,3.0,142,12.439753532409668,23.32039451599121,31.360761642456055,0.014084507042253521
2942385,Y,III,146.3,11547,14.41854190826416,24.842668533325195,46.03851318359375,0.037065904563956004
2942410,Y,III,50.2,3145,16.75556182861328,27.764198303222656,39.8568115234375,0.0712241653418124
2942401,Y,III,57.7,3798,20.670808792114258,27.96894645690918,38.5886344909668,0.04160084254870985
2942375,Y,III,94.8,6051,18.481914520263672,31.240110397338867,52.77080535888672,0.12179804990910593
2942378,Y,III,65.0,4497,9.24797248840332,22.062694549560547,41.7645263671875,0.024460751612185902
2942349,Y,III,1.1,87,25.332841873168945,37.88600540161133,42.510101318359375,0.3333333333333333
2942349,Y,III,11.5,718,31.521772384643555,38.86275863647461,46.07722854614258,0.6197771587743732
2942349,Y,III,31.2,2111,29.32109260559082,43.900733947753906,54.17804718017578,0.5277119848413074
2942349,Y,III,2.5,179,27.750667572021484,34.28239822387695,37.96430969238281,0.4692737430167598
2942349,Y,III,0.1,9,23.39698600769043,28.203750610351562,28.722280502319336,0.0
2942349,Y,III,22.900000000000002,1482,26.500322341918945,39.03176498413086,44.479576110839844,0.4446693657219973
2942349,Y,III,102.10000000000001,6488,28.9144287109375,40.19424057006836,52.38266372680664,0.5428483353884094
2942349,Y,III,82.8,5233,26.17273712158203,37.943058013916016,49.79834747314453,0.3774125740493025
2942424,N,III,67.0,4514,5.2278923988342285,8.950662612915039,18.70155143737793,0.0
2942424,N,III,3.0,219,7.927784442901611,14.339215278625488,22.254878997802734,0.0
2942436,Y,III,126.0,7751,11.984373092651367,23.302268981933594,42.87179946899414,0.03186685588956264
2942428,N,III,3.0,185,11.098695755004883,13.822600364685059,16.139652252197266,0.0
2942467,Y,III,66.2,4953,18.092390060424805,28.614543914794922,41.419273376464844,0.06824146981627296
2942454,N,III,28.5,1960,15.761027336120605,27.64713478088379,39.78563690185547,0.07551020408163266
2942440,Y,III,71.2,4786,23.31863021850586,32.212913513183594,42.40314483642578,0.18157124947764314
2942448,Y,III,50.0,2971,14.053118705749512,20.98463249206543,40.900630950927734,0.008751262201279031
2942448,Y,III,28.0,1700,13.023553848266602,22.75739288330078,37.743507385253906,0.007058823529411765
2942508,N,III,175.6,12210,18.677352905273438,31.078123092651367,46.541954040527344,0.12137592137592138
2942435,N,III,3.0,176,2.272732734680176,3.1592891216278076,4.290782451629639,0.0
2942477,Y,III,118.0,7538,28.195152282714844,40.96477508544922,51.81871795654297,0.47837622711594585
2942463,Y,IVS,98.5,8790,33.700477600097656,44.36021423339844,56.88023376464844,0.7068259385665528
2942509,Y,III,56.300000000000004,3645,9.35189437866211,15.921013832092285,40.25831985473633,0.00850480109739369
2942483,N,III,38.6,2275,9.783242225646973,15.518744468688965,21.576480865478516,0.0
2942449,N,III,12.0,800,16.092731475830078,22.58213233947754,32.02241897583008,0.01125
2942449,N,III,49.0,3256,2.814744710922241,4.818096160888672,8.74869441986084,0.0
2942449,N,III,8.0,465,5.855618000030518,7.598235607147217,12.015437126159668,0.0
2942434,Y,III,60.0,4122,5.927940368652344,8.213022232055664,18.499073028564453,0.0
2942468,Y,III,82.0,6172,16.85027313232422,28.133621215820312,45.70168685913086,0.06902138690861957
2942487,N,III,10.0,249,10.646031379699707,17.638580322265625,21.13947105407715,0.0
2942464,Y,IVS,32.5,2094,29.394887924194336,44.624671936035156,60.91888427734375,0.5243553008595988
2942455,N,II,5.0,304,1.7259304523468018,2.5113964080810547,3.748157024383545,0.0
2942452,Y,III,85.4,524,9.589898109436035,16.08814239501953,23.27024269104004,0.0
2942466,Y,III,83.3,6120,26.078393936157227,36.05113220214844,52.36410903930664,0.3545751633986928
2942469,N,III,80.0,4584,0.9053221344947815,1.6532032489776611,7.05364990234375,0.0
2942506,Y,III,114.10000000000001,10608,16.9899845123291,28.42477798461914,46.01671600341797,0.0773001508295626
2942496,N,III,6.0,497,15.273408889770508,25.7995548248291,42.77199172973633,0.052313883299798795
2942472,N,III,22.0,1407,8.95906925201416,17.975990295410156,25.215112686157227,0.0
2942457,Y,III,66.4,3917,14.249731063842773,22.674211502075195,32.082176208496094,0.0012764871074802144
2942492,N,III,8.0,877,10.287327766418457,17.981096267700195,24.469385147094727,0.0
2942502,N,III,13.5,911,6.706559658050537,12.929851531982422,19.081768035888672,0.0
2942445,Y,III,41.9,2813,20.612619400024414,30.907625198364258,42.8366584777832,0.12868823320298614
2942462,Y,IVS,98.0,7842,33.95003890991211,43.477664947509766,59.71561813354492,0.7331038000510074
2942484,Y,III,62.0,3965,23.80947494506836,35.295772552490234,47.107757568359375,0.27137452711223203
2942447,N,III,1.5,178,9.232095718383789,14.834953308105469,17.839326858520508,0.0
2942447,N,III,2.5,231,8.717367172241211,14.27188491821289,18.545269012451172,0.0
2942507,Y,III,92.3,5677,21.25786018371582,32.776729583740234,43.365760803222656,0.18883212964593976
2942527,N,III,71.5,4215,10.995746612548828,17.634449005126953,25.822795867919922,0.0
2942532,Y,III,113.9,6851,7.2734575271606445,13.158882141113281,29.66836166381836,0.0
2942544,Y,III,117.2,7133,9.450408935546875,15.455904006958008,34.44951248168945,0.005046964811439787
2942529,N,III,110.0,5159,4.174689292907715,7.8485283851623535,19.362674713134766,0.0
2942542,Y,III,54.300000000000004,3551,30.068096160888672,39.137386322021484,50.99221420288086,0.5536468600394255
2942549,N,III,0.6,70,0.7334102988243103,1.3393785953521729,1.9112107753753662,0.0
2942549,N,III,3.4,246,2.165672540664673,4.498902320861816,8.435754776000977,0.0
2942549,N,III,2.8000000000000003,197,3.261970043182373,6.83051061630249,10.881627082824707,0.0
2942549,N,III,4.3,277,4.725871562957764,8.224910736083984,11.591826438903809,0.0
2942515,Y,III,100.3,6309,14.889213562011719,24.525409698486328,43.43260192871094,0.03312727849104454
2942555,Y,III,47.300000000000004,3100,6.303336143493652,14.134407997131348,32.798404693603516,0.0032258064516129032
2942564,N,III,22.5,1400,12.821545600891113,20.788314819335938,29.782299041748047,0.0
2942611,Y,III,57.7,3866,26.638439178466797,35.949859619140625,44.941558837890625,0.37066735644076565
2942599,Y,IVS,150.9,10369,32.73680114746094,42.49817657470703,55.798465728759766,0.7044073681165011
2942610,Y,III,46.6,2889,31.382598876953125,40.18764114379883,49.024681091308594,0.6223606784354447
2942573,Y,IVS,22.0,1642,26.4332275390625,36.237979888916016,46.92787170410156,0.30694275274056027
2942598,N,III,2.3000000000000003,176,6.356551647186279,8.754681587219238,11.229103088378906,0.0
2942598,N,III,1.6,130,4.80229377746582,7.92886209487915,9.7400541305542,0.0
2942598,N,III,6.1000000000000005,375,10.520365715026855,15.29538631439209,19.96799659729004,0.0
2942552,N,III,8.0,708,1.6240609884262085,3.203571081161499,8.945277214050293,0.0
2942608,N,III,4.0,314,2.250213146209717,6.485848426818848,13.402173042297363,0.0
2942592,N,III,4.5,305,3.045637607574463,5.7598161697387695,10.829434394836426,0.0
2942533,N,III,20.0,1239,7.866222858428955,14.687402725219727,24.02176284790039,0.0
2942563,N,III,37.0,2151,12.439055442810059,19.951059341430664,31.99568748474121,0.0018596001859600185
2942556,N,III,41.0,2660,8.206608772277832,12.078534126281738,25.59450912475586,0.0
2942614,Y,III,573.0,3897,13.11601448059082,25.449600219726562,44.010528564453125,0.04490633820887863
2942612,Y,IVS,83.9,4974,34.99752426147461,41.667171478271484,60.67953109741211,0.8279051065540812
2942594,Y,III,53.300000000000004,3391,17.237451553344727,28.584775924682617,40.02751159667969,0.0707755824240637
2942604,N,III,77.0,4141,12.235710144042969,22.874731063842773,42.2097053527832,0.021733880705143684
2942572,N,III,29.6,1796,7.237779140472412,10.075068473815918,12.732192039489746,0.0
2942615,Y,III,16.6,1626,14.187555313110352,24.92539405822754,33.92483901977539,0.02152521525215252
2942615,Y,III,128.5,7654,14.676251411437988,23.403017044067383,36.75404739379883,0.017245884504834073
2942613,Y,III,40.2,2557,25.877689361572266,34.8360481262207,41.022613525390625,0.31521314039890497
2942605,N,III,49.300000000000004,2943,14.626494407653809,26.55364418029785,42.78293228149414,0.04926945293917771
2942683,N,III,2.3000000000000003,167,1.380029320716858,2.3066139221191406,3.934060573577881,0.0
2942683,N,III,2.1,128,5.484941482543945,9.49836254119873,11.47604751586914,0.0
2942683,N,III,17.400000000000002,1056,2.9976460933685303,5.218763828277588,8.764832496643066,0.0
2942640,Y,III,67.0,4257,19.281763076782227,31.764450073242188,46.57074737548828,0.12332628611698379
2942664,Y,III,59.4,3400,20.699094772338867,36.51307678222656,50.08161544799805,0.24205882352941177
2942664,Y,III,94.9,5708,25.534420013427734,38.609107971191406,54.17829895019531,0.3540644709180098
2942665,Y,III,88.10000000000001,5380,24.980213165283203,36.49356460571289,47.17311477661133,0.3016728624535316
2942704,N,III,2.0,135,12.808199882507324,21.852689743041992,26.69938087463379,0.0
2942661,N,III,6.6000000000000005,361,2.770228624343872,3.6887199878692627,4.100100040435791,0.0
2942637,Y,III,42.5,2895,28.140047073364258,40.8996696472168,49.233787536621094,0.4863557858376511
2942687,Y,III,123.0,9463,10.813132286071777,19.866832733154297,38.136966705322266,0.0084539786537039
2942699,N,III,2.5,162,1.313828468322754,2.040193557739258,2.4735968112945557,0.0
2942633,N,III,56.800000000000004,3804,9.499496459960938,15.362846374511719,26.67499351501465,0.0
2942644,Y,III,74.0,4605,20.633987426757812,30.140878677368164,43.040767669677734,0.10401737242128122
2942619,Y,III,83.0,5445,13.521552085876465,25.15918731689453,41.490299224853516,0.04168962350780533
2942619,Y,III,14.0,924,9.111983299255371,12.983926773071289,20.68076515197754,0.0
2942619,Y,III,10.0,660,9.19754409790039,14.602243423461914,18.40118980407715,0.0
2942619,Y,III,24.0,1653,10.320221900939941,16.70036506652832,31.40367317199707,0.0030248033877797943
2942631,Y,IVS,41.0,2627,37.99214172363281,46.642093658447266,61.13374328613281,0.8583936048724781
2942654,N,III,9.200000000000001,570,3.7995998859405518,5.387905120849609,7.18858003616333,0.0
2942659,Y,III,100.0,5863,15.803348541259766,26.307422637939453,42.97172164916992,0.05475012792085963
2942663,Y,III,81.0,5760,8.633672714233398,15.755615234375,28.19383430480957,0.0
2942693,Y,III,80.9,5266,9.01860523223877,17.061552047729492,39.20106506347656,0.008545385491834409
2942632,Y,IVS,99.3,6249,31.788484573364258,41.10918045043945,69.2557601928711,0.5992958873419747
2942673,N,III,12.0,934,10.35590648651123,14.363877296447754,21.99642562866211,0.0
2942698,Y,IVS,78.0,4707,33.04838562011719,42.207332611083984,50.6390380859375,0.6851497769279796
2942660,N,III,21.0,1363,12.49448013305664,23.675765991210938,37.654605865478516,0.03521643433602348
2942660,N,III,6.0,374,1.602361798286438,2.614370822906494,3.868833303451538,0.0
2942711,N,III,4.0,183,10.642333984375,15.371145248413086,18.963756561279297,0.0
2942711,N,III,3.0,142,7.8870368003845215,9.328743934631348,10.784459114074707,0.0
2942676,Y,III,3.8000000000000003,234,17.70488739013672,32.503753662109375,42.07575607299805,0.1752136752136752
2942676,Y,III,39.1,2543,11.967024803161621,19.651554107666016,38.084228515625,0.004325599685410932
2942688,Y,III,33.0,2168,7.197277545928955,11.753960609436035,29.235794067382812,0.0
2942688,Y,III,118.3,7439,9.898085594177246,17.734472274780273,38.40955352783203,0.007124613523323027
2942689,N,III,135.0,7709,4.837850570678711,8.250322341918945,13.17184829711914,0.0
2942678,Y,III,103.0,6374,11.620877265930176,19.848915100097656,35.05839920043945,0.005177282711013492
2942678,Y,III,23.0,1431,1.7305957078933716,2.638599157333374,10.395320892333984,0.0
2942686,Y,III,52.2,3327,16.696741104125977,30.966888427734375,47.634437561035156,0.11391644123835287
2942697,Y,IVS,109.7,6847,27.762723922729492,37.66787338256836,51.79566955566406,0.40397254271943916
2942775,Y,III,53.0,3169,12.204853057861328,19.568981170654297,31.540138244628906,0.0006311139160618492
2942784,Y,III,39.0,2797,23.186017990112305,34.71707534790039,43.966251373291016,0.27243475151948515
2942784,Y,III,87.0,5685,14.710474014282227,22.450902938842773,36.8483772277832,0.007036059806508356
2942784,Y,III,61.0,4118,14.48207950592041,23.953737258911133,39.43063735961914,0.018698397280233123
2942768,Y,III,63.7,4037,11.842743873596191,25.547870635986328,44.686317443847656,0.06712905622987367
2942723,N,III,3.0,191,7.6968278884887695,13.754351615905762,28.857969284057617,0.0
2942723,N,III,8.0,494,13.178105354309082,20.099666595458984,26.046585083007812,0.0
2942723,N,III,15.0,1096,4.246700286865234,6.755542755126953,13.076194763183594,0.0
2942792,Y,III,190.1,12159,17.322071075439453,29.46815299987793,44.56496810913086,0.0917838638045892
2942721,N,III,9.0,499,3.202639102935791,4.759522914886475,7.411810874938965,0.0
2942721,N,III,9.0,602,3.1142616271972656,5.564093589782715,20.812753677368164,0.0
2942721,N,III,20.0,734,2.6773319244384766,3.995532989501953,6.579203128814697,0.0
2942728,N,III,45.0,2602,13.10169506072998,19.592632293701172,28.079282760620117,0.0
2942770,N,III,21.900000000000002,1458,14.264119148254395,23.0137882232666,39.53696060180664,0.02880658436213992
2942776,Y,III,175.5,10809,9.6394624710083,17.792640686035156,36.32771682739258,0.0026829493940234987
2942731,N,III,2.9,211,1.0647066831588745,1.7298011779785156,3.5125112533569336,0.0
2942731,N,III,5.8,177,1.0603573322296143,1.7609668970108032,2.2066121101379395,0.0
2942733,N,III,5.5,324,5.289188385009766,7.492387771606445,13.148956298828125,0.0
2942771,Y,III,65.6,4549,15.552717208862305,26.81444549560547,39.878047943115234,0.052319191030995825
2942725,Y,III,65.5,6240,36.360530853271484,47.80535888671875,70.95865631103516,0.7900641025641025
2942762,N,III,64.4,4103,12.725317001342773,18.850065231323242,24.047849655151367,0.0
2942754,Y,III,128.4,7938,17.832782745361328,30.48939323425293,45.216949462890625,0.10670194003527336
2942717,Y,III,73.0,5267,15.964430809020996,24.12157440185547,44.94367218017578,0.04195936966014809
2942785,Y,III,52.0,1579,12.416590690612793,20.121862411499023,31.570392608642578,0.00253324889170361
2942794,N,III,12.0,746,11.845584869384766,20.787885665893555,31.20475959777832,0.0013404825737265416
2942749,Y,IVS,69.4,5100,28.886850357055664,43.48673629760742,63.143089294433594,0.42411764705882354
2942780,N,III,2.6,59,19.372169494628906,25.829572677612305,27.845752716064453,0.0
2942780,N,III,16.6,464,11.382116317749023,17.948322296142578,26.534229278564453,0.0
2942780,N,III,9.3,131,11.756427764892578,16.504047393798828,18.610593795776367,0.0
2942787,Y,III,9.0,592,16.564786911010742,25.340898513793945,32.368896484375,0.010135135135135136
2942787,Y,III,97.0,6186,19.174280166625977,30.201313018798828,45.54351043701172,0.10426770126091174
2942787,Y,III,6.0,437,19.58112335205078,26.973031997680664,35.39208221435547,0.043478260869565216
2942765,Y,III,34.0,2082,21.327655792236328,31.529603958129883,41.34017562866211,0.13256484149855907
2942745,Y,III,66.6,4247,12.952387809753418,22.696578979492188,39.798091888427734,0.012950317871438662
2942837,Y,IVS,111.8,6893,33.215301513671875,43.10158920288086,52.519283294677734,0.7128971420281445
2942800,Y,IVS,26.2,1665,19.662260055541992,33.13511657714844,45.76994323730469,0.15675675675675677
2942810,N,III,25.0,2117,3.5346107482910156,6.399219036102295,11.686744689941406,0.0
2942809,Y,III,34.5,2567,22.948314666748047,33.16144943237305,43.790077209472656,0.1971172574990261
2942845,N,III,95.0,6515,24.316280364990234,37.94441223144531,52.56052780151367,0.32033768227168075
2942845,N,III,16.0,1059,12.550188064575195,20.697715759277344,34.868324279785156,0.0084985835694051
2942845,N,III,15.0,1080,12.966935157775879,20.986928939819336,31.813392639160156,0.003703703703703704
2942846,Y,III,79.0,5048,18.903411865234375,29.40922737121582,39.812171936035156,0.08795562599049128
2942836,N,III,16.8,1005,10.242114067077637,15.224960327148438,22.49686050415039,0.0
2942836,N,III,1.2,104,7.632998943328857,11.148508071899414,13.688176155090332,0.0
2942866,Y,III,51.800000000000004,3083,21.4737606048584,33.96226501464844,51.25923538208008,0.2452156989944859
2942861,Y,III,47.4,2760,32.02031326293945,42.272518157958984,60.76984405517578,0.6416666666666667
2942819,Y,III,22.0,1617,22.30428695678711,35.61750793457031,46.77762985229492,0.23871366728509585
2942844,Y,III,90.7,5425,20.525066375732422,33.016990661621094,44.503604888916016,0.1808294930875576
2942874,N,III,247.0,14016,7.999691009521484,13.621212005615234,35.9306640625,0.003424657534246575
2942813,N,III,37.0,2059,6.089197635650635,16.186809539794922,28.7540283203125,0.0
2942807,Y,III,53.2,3931,11.181419372558594,20.614116668701172,37.573204040527344,0.02340371406766726
2942847,N,III,20.0,1233,11.369104385375977,17.80217170715332,28.85063934326172,0.0
2942847,N,III,92.0,5605,7.531654357910156,13.27504825592041,27.204307556152344,0.0
2942842,Y,III,32.3,2176,24.778820037841797,35.1324577331543,47.18338394165039,0.2890625
2942854,N,III,9.0,480,11.031941413879395,21.657196044921875,27.59323501586914,0.0
2942824,N,III,3.4,246,11.643949508666992,13.972204208374023,19.262174606323242,0.0
2942853,N,III,30.0,2019,6.625558853149414,24.11546516418457,35.05561828613281,0.033680039623576026
2942853,N,III,10.0,714,2.9560656547546387,8.192277908325195,16.821704864501953,0.0
2942851,N,IVG,2.0,172,12.836426734924316,17.532760620117188,22.649761199951172,0.0
2942859,N,III,112.0,7348,3.3065593242645264,6.344127655029297,31.764347076416016,0.0005443658138268917
2942859,N,III,112.0,7348,3.3065593242645264,6.344127655029297,31.764347076416016,0.0005443658138268917
2942855,Y,III,145.1,8851,27.033998489379883,37.69243621826172,47.80006408691406,0.38052197491808837
2942881,N,II,10.0,358,1.083591103553772,1.9857949018478394,2.7226524353027344,0.0
2942869,Y,III,22.0,1344,11.122589111328125,16.77714729309082,26.623483657836914,0.0
2942869,Y,III,38.0,2288,11.93957805633545,21.287551879882812,32.26548385620117,0.0026223776223776225
2942869,Y,III,43.0,2669,9.607491493225098,16.567081451416016,29.502798080444336,0.0
2942878,N,III,75.0,3729,1.755929946899414,3.2174291610717773,8.140592575073242,0.0
2942878,N,III,28.0,1491,2.1753315925598145,4.328939914703369,9.08960247039795,0.0
2942879,Y,III,95.60000000000001,3798,19.95368194580078,32.76588439941406,47.12666320800781,0.1498156924697209
2942803,N,III,27.400000000000002,1739,5.381134510040283,10.662052154541016,19.701251983642578,0.0
2942857,N,II,5.0,321,4.469732761383057,6.233100891113281,8.56165885925293,0.0
2942863,N,III,25.0,1310,3.9895098209381104,6.91660213470459,9.645155906677246,0.0
2942897,Y,III,39.0,920,4.117397308349609,7.871281623840332,26.5430965423584,0.0
2942951,Y,III,55.0,3645,20.967031478881836,32.26557922363281,43.29652404785156,0.1541838134430727
2942951,Y,III,9.0,548,33.454158782958984,41.25691223144531,46.46773147583008,0.7262773722627737
2942923,N,III,5.0,360,2.091555595397949,3.1129844188690186,5.014654159545898,0.0
2942953,Y,III,72.3,4341,16.02438735961914,25.369924545288086,42.70193099975586,0.043538355217691775
2942924,Y,III,64.4,3994,12.112449645996094,19.870182037353516,32.97745132446289,0.006760140210315473
2942928,N,III,8.0,521,2.5127711296081543,4.155880451202393,27.40884017944336,0.0
2942928,N,III,5.2,352,1.5069358348846436,2.532607316970825,4.270495414733887,0.0
2942928,N,III,4.3,281,1.0129780769348145,1.676132321357727,3.0394954681396484,0.0
2942886,N,III,15.0,1124,6.005666732788086,18.524499893188477,44.7241325378418,0.030249110320284697
2942942,Y,III,83.4,5363,24.039369583129883,36.77780532836914,48.243717193603516,0.29647585306731306
2942942,Y,III,1.8,138,20.32406234741211,27.281993865966797,30.50897979736328,0.007246376811594203
2942946,Y,III,24.400000000000002,1650,31.660785675048828,40.56203079223633,48.525352478027344,0.6515151515151515
2942927,Y,III,65.6,4133,15.938641548156738,27.451303482055664,39.398189544677734,0.04572949431405759
2942922,N,III,64.0,3981,4.489797115325928,8.270844459533691,20.193185806274414,0.0
2942956,N,III,49.2,3111,10.6008882522583,16.908973693847656,26.745922088623047,0.0
2942893,N,III,13.9,923,12.0917329788208,20.944475173950195,52.772926330566406,0.030335861321776816
2942890,Y,III,71.0,4509,26.53091812133789,36.70845413208008,46.06071853637695,0.37369705034375694
2942929,N,III,10.700000000000001,681,11.824135780334473,16.132003784179688,25.946348190307617,0.0
2942921,N,III,8.0,222,8.544268608093262,12.816327095031738,14.441757202148438,0.0
2942947,N,III,4.0,242,14.986733436584473,27.38112449645996,37.23228454589844,0.07851239669421488
2942917,Y,III,10.1,672,14.485880851745605,25.980907440185547,37.598323822021484,0.041666666666666664
2942996,Y,III,116.2,7042,15.622961044311523,30.24327850341797,50.301937103271484,0.10281170122124396
2943045,Y,III,120.5,7832,10.742329597473145,18.490827560424805,37.21609878540039,0.006001021450459653
2942981,N,III,20.0,1163,6.675755500793457,10.296796798706055,19.581470489501953,0.0
2942980,Y,III,81.3,5100,16.488370895385742,25.773229598999023,54.32748794555664,0.04549019607843137
2943008,Y,III,150.1,9108,12.090849876403809,22.337696075439453,40.07195281982422,0.0165788317962231
2943007,Y,III,82.9,5094,19.778078079223633,33.20304870605469,43.493690490722656,0.16607773851590105
2943005,Y,III,45.5,2696,20.037782669067383,31.203433990478516,42.309329986572266,0.13019287833827894
2942994,Y,III,112.0,6688,12.023055076599121,20.511287689208984,35.52790069580078,0.006429425837320574
2942968,Y,III,72.0,4316,25.084230422973633,36.633033752441406,47.351016998291016,0.340129749768304
2942975,Y,III,119.0,7351,11.962207794189453,21.441709518432617,34.555110931396484,0.014283770915521698
2942998,N,III,17.0,1274,4.784391403198242,7.192134857177734,13.601292610168457,0.0
2942979,Y,III,78.5,4833,16.750459671020508,29.065279006958008,45.868743896484375,0.08504034761018
2942971,Y,III,68.0,4114,12.197678565979004,19.76860809326172,32.32337951660156,0.005104521147301896
2943001,N,II,4.0,299,0.8997712135314941,1.1362035274505615,1.5114272832870483,0.0
2943033,Y,IVS,74.3,4493,33.2962646484375,41.83052062988281,51.25973129272461,0.7594035165813487
2943034,N,III,15.8,1063,17.5576229095459,23.855669021606445,31.981658935546875,0.005644402634054563
2943012,N,III,2.0,160,10.229755401611328,14.064000129699707,17.090482711791992,0.0
2943023,Y,III,33.0,2211,22.737356185913086,33.099674224853516,46.897586822509766,0.21031207598371776
2943020,N,III,3.3000000000000003,313,28.44983673095703,41.08185577392578,47.401153564453125,0.4217252396166134
2943021,N,III,7.0,326,14.294930458068848,23.015804290771484,35.45543670654297,0.015337423312883436
2942974,Y,III,92.10000000000001,5872,17.483562469482422,26.740581512451172,39.22638702392578,0.04189373297002725
2943046,N,III,7.4,511,10.447590827941895,15.472086906433105,24.063831329345703,0.0
2943004,Y,III,64.0,3864,18.672130584716797,30.865819931030273,42.397979736328125,0.1187888198757764
2943031,Y,III,65.6,4100,17.07723617553711,24.02242088317871,37.8117561340332,0.013902439024390244
2943043,N,III,20.0,678,16.263107299804688,26.114274978637695,38.70267868041992,0.06342182890855458
2943043,N,III,15.0,506,30.210346221923828,38.593421936035156,44.12868118286133,0.5632411067193676
2942970,Y,III,65.0,3982,14.107844352722168,26.34238624572754,43.45133972167969,0.05951783023606228
2943006,Y,IVS,95.3,6142,29.234609603881836,41.262939453125,53.74302673339844,0.6142950179094757
2943032,Y,IVS,61.6,3929,27.622594833374023,36.456783294677734,52.05050277709961,0.42555357597353016
2943059,Y,III,90.10000000000001,3075,8.099113464355469,12.992544174194336,23.82927703857422,0.0
2943065,Y,III,21.0,1355,27.584877014160156,38.47513198852539,47.019386291503906,0.42509225092250924
2943071,N,III,12.0,830,6.124809265136719,10.900895118713379,16.677305221557617,0.0
2943112,N,III,10.0,641,8.637325286865234,15.074313163757324,23.40410804748535,0.0
2943084,Y,III,56.9,3619,21.91471290588379,33.74765396118164,44.17533874511719,0.2077922077922078
2943116,Y,III,0.2,49,2.3831257820129395,4.330491065979004,5.110243797302246,0.0
2943116,Y,III,0.2,38,1.67829430103302,2.3013110160827637,3.2951531410217285,0.0
2943116,Y,III,1.0,97,4.976330757141113,5.972156524658203,30.5513916015625,0.010309278350515464
2943116,Y,III,8.0,51,1.691306471824646,3.533431053161621,4.5940070152282715,0.0
2943116,Y,III,14.0,778,6.572811603546143,18.83461570739746,45.12355041503906,0.04113110539845758
2943116,Y,III,8.0,625,12.0336332321167,33.10300827026367,46.37150573730469,0.1456
2943116,Y,III,0.3,36,15.626017570495605,27.997875213623047,31.00091552734375,0.027777777777777776
2943116,Y,III,0.2,24,25.464574813842773,49.643829345703125,54.6995964050293,0.3333333333333333
2943116,Y,III,20.0,1366,16.334232330322266,36.39362335205078,61.058746337890625,0.16398243045387995
2943111,N,III,28.0,1684,1.8732784986495972,3.422452449798584,15.139528274536133,0.0
2943073,N,III,1.2,130,4.58942174911499,10.55832576751709,14.549221992492676,0.0
2943082,Y,III,81.0,4767,17.512481689453125,34.81269454956055,55.29853057861328,0.13614432557163836
2943097,N,III,3.0,193,1.2579315900802612,1.7599036693572998,2.3471105098724365,0.0
2943101,Y,III,105.0,6227,20.09956169128418,32.71070098876953,45.199031829833984,0.16155452063594025
2943080,N,III,38.0,2223,5.544874668121338,12.052876472473145,25.293445587158203,0.0
2943080,N,III,46.0,2768,7.2624688148498535,15.88376235961914,38.64274215698242,0.005780346820809248
2943080,N,III,44.5,2682,10.457121849060059,19.648502349853516,35.37212371826172,0.002609992542878449
2943080,N,III,17.0,1001,13.700502395629883,22.165740966796875,37.94110870361328,0.006993006993006993
2943054,N,III,15.0,855,1.3473231792449951,2.011414051055908,3.31986927986145,0.0
2943115,N,III,0.5,43,4.869880676269531,19.661144256591797,38.7888069152832,0.06976744186046512
2943115,N,III,1.0,81,9.710806846618652,15.120599746704102,26.521045684814453,0.0
2943083,Y,III,68.9,4404,26.922819137573242,38.761539459228516,47.91105270385742,0.4514078110808356
2943069,N,III,14.5,942,15.262063980102539,24.416337966918945,32.06111526489258,0.009554140127388535
2943052,N,III,0.5,37,11.340164184570312,18.42885398864746,20.536453247070312,0.0
2943052,N,III,1.5,245,10.79997444152832,22.80991554260254,26.388778686523438,0.0
2943091,N,III,0.5,20,9.133543968200684,10.143088340759277,10.431543350219727,0.0
2943091,N,III,0.5,24,13.01594066619873,17.238643646240234,20.77993392944336,0.0
2943089,N,III,35.0,2339,0.9066735506057739,1.5147830247879028,7.364005088806152,0.0
