FP_ID,flag,acres,slope_mean,slope_p90,slope_max,frac_over_30
2940281,N,118.0,1.6088502407073975,3.316157817840576,16.495147705078125,0.0
2940381,N,95.0,3.8092297315597534,7.267108917236328,16.726566314697266,0.0
2940421,N,38.0,7.196142037709554,16.64267349243164,27.551227569580078,0.0
2940439,N,34.0,11.443355560302734,19.71088409423828,40.2154655456543,0.01789611523352248
2940440,N,21.0,13.41629695892334,23.075756072998047,30.339237213134766,0.0008960573476702509
2940481,Y,45.0,1.470908482869466,3.910731792449951,11.835135459899902,0.0
2940484,Y,42.9,3.2127902507781982,7.480235576629639,38.90276336669922,0.007865168539325843
2940605,N,9.1,2.8120193481445312,6.980196952819824,11.289118766784668,0.0
2940606,N,38.0,1.7215176820755005,2.962132453918457,6.706255912780762,0.0
2940692,N,28.0,8.09359622001648,24.259029388427734,30.594282150268555,0.003257328990228013
2940694,Y,5.8,12.708963394165039,24.617481231689453,37.0199089050293,0.017204301075268817
2940711,N,131.0,13.467106819152832,20.244728088378906,42.99261474609375,0.012977649603460706
2940737,N,82.0,7.255480766296387,21.930341720581055,52.42229080200195,0.05624201107797188
2940808,N,22.0,3.316934108734131,8.632599830627441,18.941089630126953,0.0
2940812,Y,37.300000000000004,28.827518463134766,42.74903106689453,60.26346206665039,0.5102992615623786
2940820,N,105.2,7.7914416790008545,13.646732330322266,21.306394577026367,0.0
2940925,Y,18.900000000000002,15.585517883300781,25.11767578125,50.24350357055664,0.03349779278109582
2941003,N,111.0,5.031567096710205,8.592181205749512,15.642714500427246,0.0
2941032,N,91.0,12.637961069742838,24.494239807128906,37.123939514160156,0.014135789248233027
2941067,Y,41.0,9.377386569976807,18.73405647277832,41.60599136352539,0.04054054054054054
2941162,N,59.0,1.4870800971984863,2.3355793952941895,4.841386318206787,0.0
2941253,Y,20.9,22.158560752868652,34.850730895996094,41.37985610961914,0.3126463700234192
2941310,N,25.0,3.5210354328155518,7.199840545654297,12.323192596435547,0.0
2941327,N,6.0,19.167244911193848,30.490657806396484,37.37871170043945,0.10638297872340426
2941381,Y,23.3,20.904911041259766,31.632707595825195,49.39834976196289,0.12448132780082988
2941450,Y,6.2,27.493738174438477,41.88045883178711,55.50694274902344,0.34375
2941472,N,10.5,6.098434686660767,11.726580619812012,16.58566665649414,0.0
2941477,Y,84.6,10.729934003618029,20.971792221069336,36.66728591918945,0.011038635223281485
2941487,N,30.0,8.303389549255371,14.750937461853027,26.957473754882812,0.0
2941724,Y,96.7,17.20831298828125,30.34540367126465,56.26921081542969,0.1058873358746294
2941725,Y,101.0,21.03895854949951,36.761878967285156,52.6091423034668,0.22586872586872586
2941750,Y,109.0,12.278888702392578,21.16277313232422,37.86497116088867,0.01186595384013561
2941768,N,181.0,1.2835098505020142,2.3660175800323486,4.481857776641846,0.0
2941769,Y,52.800000000000004,16.362335205078125,35.994529724121094,51.0919075012207,0.23469960696238068
2941778,Y,78.0,32.26669692993164,42.402191162109375,59.45566940307617,0.6778776978417266
2941779,Y,49.300000000000004,12.407581329345703,26.836271286010742,41.112464904785156,0.06458333333333334
2941780,N,22.0,10.177681922912598,14.082716941833496,20.08594512939453,0.0
2941785,N,56.800000000000004,12.186678886413574,21.50168800354004,36.583702087402344,0.018084790987251704
2941786,Y,119.0,7.9759697914123535,14.603246688842773,27.08323097229004,0.0
2941798,N,27.5,1.9767856001853943,4.815910339355469,9.884902954101562,0.0
2941801,Y,9.4,12.693187713623047,20.835229873657227,36.394775390625,0.00823905558288244
2941803,Y,30.0,29.39478874206543,38.0693244934082,45.75933074951172,0.5494447382337387
2941804,Y,36.0,15.143488883972168,26.705875396728516,49.16116714477539,0.05426356589147287
2941805,Y,21.0,9.364256381988525,14.964142799377441,17.914562225341797,0.0
2941814,N,45.7,4.324942588806152,7.614461421966553,25.91436004638672,0.0
2941822,N,31.0,3.1553332805633545,7.046243190765381,19.339094161987305,0.0
2941823,N,21.5,2.3153061469395957,7.699289321899414,14.18598747253418,0.0
2941826,Y,63.0,16.44535255432129,25.61171531677246,42.959285736083984,0.03481925038811266
2941827,Y,16.2,21.91786003112793,40.31001281738281,47.17056655883789,0.249789029535865
2941830,N,2.5,3.4758224487304688,4.866795539855957,5.264116287231445,0.0
2941833,N,22.6,1.4822245836257935,2.6119635105133057,5.320434093475342,0.0
2941834,Y,51.0,13.6929931640625,21.2144832611084,36.986976623535156,0.005830094392004442
2941837,N,135.0,1.5168628692626953,2.723512887954712,6.343231678009033,0.0
2941838,Y,63.0,13.321928024291992,22.225326538085938,34.56815719604492,0.008062274117319988
2941839,Y,56.800000000000004,16.935604095458984,30.19087028503418,45.19512939453125,0.10253781081773904
2941843,N,3.0,11.756110191345215,19.287004470825195,37.509098052978516,0.034482758620689655
2941845,Y,67.4,27.525686264038086,37.32488250732422,47.554229736328125,0.41063095962669915
2941847,N,30.0,1.7530176043510437,4.529877662658691,13.325303077697754,0.0
2941856,Y,27.1,23.826160430908203,36.01771926879883,44.921653747558594,0.277804759592035
2941857,N,3.0,10.035451889038086,16.97661590576172,22.637401580810547,0.0
2941858,N,32.0,12.716540336608887,22.91254997253418,31.180341720581055,0.0010660980810234541
2941860,Y,56.2,20.010496139526367,38.09733963012695,44.90398406982422,0.38700361010830325
2941861,N,32.0,3.6896238327026367,7.1772260665893555,15.07763385772705,0.0
2941862,N,49.0,11.043315887451172,17.399734497070312,29.678386688232422,0.0
2941869,Y,27.0,15.826251029968262,29.337894439697266,43.84327697753906,0.09106728538283063
2941873,N,13.700000000000001,10.437140464782715,16.78945541381836,20.887113571166992,0.0
2941874,Y,36.2,12.953917503356934,22.2352352142334,33.08327865600586,0.004860804242156429
2941877,N,32.0,4.137240409851074,10.709105491638184,29.00151824951172,0.0
2941879,Y,74.5,18.95726776123047,32.93954086303711,50.135650634765625,0.15214019851116625
2941893,Y,58.300000000000004,26.996353149414062,36.14234924316406,43.97585678100586,0.4391891891891892
2941899,N,4.0,18.805011749267578,24.197948455810547,27.21581268310547,0.0
2941902,Y,113.0,20.930923461914062,31.697437286376953,44.96117401123047,0.14204383717620267
2941910,Y,51.800000000000004,27.249074935913086,37.64461135864258,50.04076385498047,0.4151862464183381
2941912,N,29.7,13.728068351745605,21.694162368774414,36.442996978759766,0.010780287474332649
2941922,Y,7.0,22.088651657104492,35.586692810058594,46.31633758544922,0.210412147505423
2941923,Y,30.0,17.8496150970459,27.13922119140625,39.17166519165039,0.04833084205281515
2941926,N,36.5,1.39686119556427,2.6785354614257812,3.6550192832946777,0.0
2941933,N,11.0,2.4060354232788086,4.124152660369873,6.763874053955078,0.0
2941943,Y,61.300000000000004,17.28014373779297,29.553871154785156,48.51195526123047,0.09438978994948152
2941953,N,12.0,14.285636901855469,22.106454849243164,31.807273864746094,0.018433179723502304
2941965,Y,100.10000000000001,11.567445755004883,22.941877365112305,44.51493453979492,0.03165503489531406
2941969,N,12.0,9.96169376373291,19.59325408935547,38.81634521484375,0.02663934426229508
2941973,N,125.0,9.855703592300415,25.399198532104492,39.81012725830078,0.020134228187919462
2941982,N,24.2,16.61724615097046,28.009323120117188,36.3804931640625,0.050206327372764786
2941983,N,141.0,10.628214359283447,18.09234046936035,34.49319076538086,0.0031931878658861094
2941985,Y,115.0,13.152196884155273,22.331588745117188,40.08141326904297,0.025172818573105517
2941995,Y,75.2,30.866777420043945,38.91521072387695,49.42574691772461,0.6207394048692516
2941998,Y,6.5,20.34231948852539,31.243820190429688,32.32069396972656,0.21739130434782608
2942003,Y,49.0,9.383380889892578,21.401262283325195,56.68950271606445,0.043260353468741755
2942005,Y,77.0,9.967192649841309,16.64848518371582,31.569095611572266,0.000940203083866115
2942009,Y,43.5,19.674039840698242,34.64871597290039,46.00871658325195,0.2509926262053318
2942012,N,3.0,8.88500690460205,16.963783264160156,21.64727783203125,0.0
2942013,N,5.0,4.469821453094482,8.541123390197754,9.827230453491211,0.0
2942023,N,11.5,7.13135290145874,12.863810539245605,16.363994598388672,0.0
2942024,Y,51.0,11.955503463745117,20.621671676635742,36.80320358276367,0.009438909281594127
2942034,Y,79.0,14.194649696350098,30.214731216430664,49.96657943725586,0.10193712289615751
2942039,N,22.2,11.888504028320312,19.388547897338867,30.758302688598633,0.003190810465858328
2942045,N,94.0,1.3012195825576782,2.382725715637207,5.158053874969482,0.0
2942046,Y,76.0,33.481666564941406,42.50646209716797,50.85456085205078,0.7420204014478446
2942048,Y,99.0,18.18488311767578,35.10393142700195,56.01479721069336,0.17260809567617294
2942063,Y,105.0,18.35334587097168,30.71347999572754,47.048648834228516,0.11670190274841438
2942067,Y,147.0,13.45067278544108,23.447832107543945,35.028751373291016,0.022806147744174516
2942068,Y,136.4,22.833647155761717,41.303829193115234,51.06769943237305,0.5758593441327539
2942072,Y,74.3,13.708272933959961,24.106504440307617,33.91320037841797,0.007199844327690212
2942073,Y,150.0,10.300037384033203,23.800636291503906,31.868558883666992,0.015748031496062992
2942075,Y,36.4,16.085464477539062,24.422805786132812,38.91036605834961,0.019135093761959432
2942076,Y,114.5,9.919764518737793,16.672609329223633,36.73574447631836,0.0020787139689578712
2942081,Y,53.5,7.460761706034343,13.067094802856445,28.247272491455078,0.0
2942084,N,62.1,7.008555889129639,12.959446907043457,28.28745460510254,0.0
2942086,Y,60.0,23.836631774902344,39.86996841430664,53.54909133911133,0.3754708097928437
2942095,Y,39.0,18.80459976196289,32.777748107910156,45.12113571166992,0.1565372072339164
2942099,Y,50.0,28.03910541534424,41.24810028076172,48.132774353027344,0.5078683834048641
2942104,N,120.0,16.71420669555664,25.42209815979004,43.9207763671875,0.037326995666154064
2942107,Y,57.2,14.042920112609863,24.446765899658203,38.0473518371582,0.020642689934028517
2942109,N,54.300000000000004,10.020990371704102,17.06787109375,32.34352111816406,0.0012813941568426447
2942112,Y,62.1,29.83170509338379,38.503658294677734,53.465633392333984,0.576157595450853
2942113,N,48.9,8.00511884689331,28.029321670532227,42.2043571472168,0.06463267763950221
2942115,Y,72.0,21.404510498046875,37.07853317260742,46.89703369140625,0.2473474801061008
2942116,N,8.0,3.900118350982666,6.235147476196289,7.190767288208008,0.0
2942120,Y,66.8,16.188934326171875,26.499357223510742,38.72119903564453,0.04290772755675901
2942123,Y,66.5,17.579875946044922,32.391056060791016,45.12091064453125,0.13772349088334218
2942124,Y,115.0,20.44666290283203,31.99368667602539,43.741722106933594,0.16853932584269662
2942125,N,15.0,1.0027515888214111,1.9352524280548096,3.734506845474243,0.0
2942126,Y,184.20000000000002,16.588581085205078,26.399934768676758,43.040321350097656,0.050017158544955385
2942127,N,30.0,21.096689224243164,33.99786376953125,48.37492370605469,0.244568590937306
2942131,Y,136.0,14.36556625366211,25.817733764648438,43.57881546020508,0.049287856071964016
2942132,Y,85.0,21.749134063720703,34.9759635925293,46.3580322265625,0.2350028565987431
2942134,N,50.6,9.995394706726074,19.899503707885742,31.039798736572266,0.0011661807580174927
2942138,Y,57.0,19.481266021728516,27.106426239013672,41.9193115234375,0.041056485355648535
2942146,N,3.5,6.69846773147583,9.710097312927246,17.62288475036621,0.0
2942147,Y,507.0,10.83573842048645,19.238168716430664,23.72234535217285,0.0
2942153,N,1.0,19.04320526123047,24.372194290161133,30.197744369506836,0.0078125
2942154,N,1.0,12.816112518310547,20.025707244873047,35.13433837890625,0.017595307917888565
2942155,Y,94.2,11.590987205505371,19.10980987548828,32.83931350708008,0.0031377470975839346
2942163,N,29.5,1.6365708112716675,2.6968493461608887,4.927839756011963,0.0
2942175,Y,54.5,10.339775085449219,18.912734985351562,39.76454544067383,0.01182033096926714
2942177,N,3.0,1.078791856765747,1.458855390548706,1.889657974243164,0.0
2942189,N,19.0,15.312941551208496,26.04486846923828,44.07250213623047,0.06639004149377593
2942195,Y,160.6,11.522381782531738,19.76490592956543,37.315914154052734,0.02577319587628866
2942211,Y,39.5,28.502286911010742,36.96083068847656,46.28293228149414,0.46956872228939944
2942214,Y,40.2,14.009349822998047,32.325130462646484,45.12091064453125,0.1358305618764222
2942232,N,60.0,5.339016437530518,11.717687606811523,40.66791915893555,0.011747430249632892
2942237,N,80.0,16.46084213256836,27.835342407226562,37.245880126953125,0.06094555231906789
2942238,N,5.0,3.199744701385498,6.138538837432861,8.001154899597168,0.0
2942241,N,12.1,9.875547409057617,25.099903106689453,34.91357421875,0.029166666666666667
2942247,Y,81.0,8.854222297668457,16.36467170715332,28.590770721435547,0.0
2942248,Y,127.0,20.841327667236328,30.172975540161133,44.56344223022461,0.10400516795865633
2942259,N,9.6,10.254487991333008,17.636083602905273,24.0135440826416,0.0
2942268,Y,66.6,10.830830574035645,17.951940536499023,37.109092712402344,0.005018820577164366
2942271,N,22.0,15.06966495513916,20.589799880981445,27.287675857543945,0.0
2942285,Y,55.5,33.07661819458008,41.7840690612793,54.197105407714844,0.7307477678571429
2942286,N,50.0,10.31958262125651,18.18438720703125,24.802566528320312,0.0
2942287,Y,234.0,15.486017862955729,27.554370880126953,42.872344970703125,0.048295454545454544
2942288,Y,75.0,20.324766159057617,28.59499168395996,41.1890869140625,0.0651984300043611
2942290,N,64.2,9.742104530334473,16.897493362426758,30.704334259033203,0.0014573718727228565
2942291,Y,68.2,17.48763084411621,27.214176177978516,40.7662239074707,0.05318661164603393
2942292,Y,30.1,22.27528953552246,33.20109176635742,42.37062454223633,0.24210526315789474
2942294,Y,90.0,14.166078567504883,24.160676956176758,39.95368957519531,0.028285615729561918
2942296,N,10.0,20.496349334716797,30.211849212646484,37.19929122924805,0.10471204188481675
2942298,N,7.0,2.343968152999878,4.662744998931885,10.685456275939941,0.0
2942306,N,28.0,6.970624923706055,21.068899154663086,28.692825317382812,0.0
2942308,Y,61.300000000000004,31.005624771118164,39.28511047363281,44.86459732055664,0.6631736526946108
2942310,Y,93.3,19.337255477905273,29.987201690673828,42.8296012878418,0.09954829742876999
2942313,Y,63.800000000000004,5.918041944503784,15.915019035339355,28.980670928955078,0.0
2942316,Y,64.0,16.880725860595703,30.5867862701416,43.82184982299805,0.1119718309859155
2942317,N,37.800000000000004,13.667500495910645,21.318248748779297,35.33146667480469,0.010026995757809487
2942335,Y,80.7,15.21808115641276,26.596616744995117,37.84581756591797,0.03713355048859935
2942337,N,43.0,3.557985782623291,6.109374046325684,8.924248695373535,0.0
2942349,Y,254.2,27.363856077194214,43.900733947753906,54.17804718017578,0.6197771587743732
2942355,N,5.0,9.788579940795898,15.424979209899902,20.780502319335938,0.0
2942356,N,28.0,9.084428787231445,13.282888412475586,24.33987045288086,0.0
2942357,N,16.0,10.785134315490723,16.925928115844727,25.952411651611328,0.0
2942367,N,33.8,14.715629577636719,24.573835372924805,36.649208068847656,0.007319304666056725
2942368,N,10.0,8.748051643371582,14.1705961227417,23.743188858032227,0.0
2942370,N,8.0,3.5706632137298584,7.123315811157227,10.225433349609375,0.0
2942371,N,3.0,1.1981878280639648,1.8222495317459106,2.427090883255005,0.0
2942374,Y,78.0,11.536260604858398,19.14289093017578,30.712587356567383,0.0013651877133105802
2942375,Y,94.8,18.481914520263672,31.240110397338867,52.77080535888672,0.12179804990910593
2942377,Y,41.0,20.68305015563965,31.58144760131836,46.46332931518555,0.14218381775333858
2942378,Y,65.0,9.24797248840332,22.062694549560547,41.7645263671875,0.024460751612185902
2942382,Y,65.0,18.845304489135742,29.15601921081543,43.67113494873047,0.0841408650437249
2942385,Y,146.3,14.41854190826416,24.842668533325195,46.03851318359375,0.037065904563956004
2942386,Y,99.10000000000001,12.94176197052002,22.934104919433594,43.29183578491211,0.02439384979302188
2942387,Y,102.5,12.727750778198242,20.871623992919922,36.394775390625,0.008791480931154037
2942389,N,8.0,13.251884460449219,20.17750358581543,25.402788162231445,0.0
2942393,N,29.3,7.036901950836182,11.107193946838379,16.6923828125,0.0
2942395,Y,96.2,11.826065063476562,19.49588966369629,31.872011184692383,0.0011608623548922056
2942396,N,14.0,9.7758207321167,15.89547061920166,20.558834075927734,0.0
2942398,N,3.0,12.439753532409668,23.32039451599121,31.360761642456055,0.014084507042253521
2942401,Y,57.7,20.670808792114258,27.96894645690918,38.5886344909668,0.04160084254870985
2942406,Y,93.60000000000001,22.447301864624023,36.415225982666016,55.82087707519531,0.2669709910175232
2942409,N,10.0,1.687174677848816,2.879574775695801,4.14972448348999,0.0
2942410,Y,50.2,16.75556182861328,27.764198303222656,39.8568115234375,0.0712241653418124
2942411,Y,102.0,13.391371409098307,24.842782974243164,34.65861129760742,0.026859504132231406
2942419,Y,1.5,8.935420989990234,12.436363220214844,14.488183975219727,0.0
2942423,Y,21.5,8.52955182393392,16.10723876953125,33.77638244628906,0.0221606648199446
2942424,N,70.0,6.57783842086792,14.339215278625488,22.254878997802734,0.0
2942426,Y,89.0,15.772561073303223,26.41959571838379,46.076019287109375,0.04947253546744271
2942428,N,3.0,11.098695755004883,13.822600364685059,16.139652252197266,0.0
2942434,Y,60.0,5.927940368652344,8.213022232055664,18.499073028564453,0.0
2942435,N,3.0,2.272732734680176,3.1592891216278076,4.290782451629639,0.0
2942436,Y,126.0,11.984373092651367,23.302268981933594,42.87179946899414,0.03186685588956264
2942440,Y,71.2,23.31863021850586,32.212913513183594,42.40314483642578,0.18157124947764314
2942445,Y,41.9,20.612619400024414,30.907625198364258,42.8366584777832,0.12868823320298614
2942447,N,4.0,8.9747314453125,14.834953308105469,18.545269012451172,0.0
2942448,Y,78.0,13.538336277008057,22.75739288330078,40.900630950927734,0.008751262201279031
2942449,N,69.0,8.254364728927612,22.58213233947754,32.02241897583008,0.01125
2942452,Y,85.4,9.589898109436035,16.08814239501953,23.27024269104004,0.0
2942454,N,28.5,15.761027336120605,27.64713478088379,39.78563690185547,0.07551020408163266
2942455,N,5.0,1.7259304523468018,2.5113964080810547,3.748157024383545,0.0
2942457,Y,66.4,14.249731063842773,22.674211502075195,32.082176208496094,0.0012764871074802144
2942462,Y,98.0,33.95003890991211,43.477664947509766,59.71561813354492,0.7331038000510074
2942463,Y,98.5,33.700477600097656,44.36021423339844,56.88023376464844,0.7068259385665528
2942464,Y,32.5,29.394887924194336,44.624671936035156,60.91888427734375,0.5243553008595988
2942466,Y,83.3,26.078393936157227,36.05113220214844,52.36410903930664,0.3545751633986928
2942467,Y,66.2,18.092390060424805,28.614543914794922,41.419273376464844,0.06824146981627296
2942468,Y,82.0,16.85027313232422,28.133621215820312,45.70168685913086,0.06902138690861957
2942469,N,80.0,0.9053221344947815,1.6532032489776611,7.05364990234375,0.0
2942472,N,22.0,8.95906925201416,17.975990295410156,25.215112686157227,0.0
2942477,Y,118.0,28.195152282714844,40.96477508544922,51.81871795654297,0.47837622711594585
2942483,N,38.6,9.783242225646973,15.518744468688965,21.576480865478516,0.0
2942484,Y,62.0,23.80947494506836,35.295772552490234,47.107757568359375,0.27137452711223203
2942487,N,10.0,10.646031379699707,17.638580322265625,21.13947105407715,0.0
2942492,N,8.0,10.287327766418457,17.981096267700195,24.469385147094727,0.0
2942496,N,6.0,15.273408889770508,25.7995548248291,42.77199172973633,0.052313883299798795
2942502,N,13.5,6.706559658050537,12.929851531982422,19.081768035888672,0.0
2942506,Y,114.10000000000001,16.9899845123291,28.42477798461914,46.01671600341797,0.0773001508295626
2942507,Y,92.3,21.25786018371582,32.776729583740234,43.365760803222656,0.18883212964593976
2942508,N,175.6,18.677352905273438,31.078123092651367,46.541954040527344,0.12137592137592138
2942509,Y,56.300000000000004,9.35189437866211,15.921013832092285,40.25831985473633,0.00850480109739369
2942515,Y,100.3,14.889213562011719,24.525409698486328,43.43260192871094,0.03312727849104454
2942527,N,71.5,10.995746612548828,17.634449005126953,25.822795867919922,0.0
2942529,N,110.0,4.174689292907715,7.8485283851623535,19.362674713134766,0.0
2942532,Y,113.9,7.2734575271606445,13.158882141113281,29.66836166381836,0.0
2942533,N,20.0,7.866222858428955,14.687402725219727,24.02176284790039,0.0
2942542,Y,54.300000000000004,30.068096160888672,39.137386322021484,50.99221420288086,0.5536468600394255
2942544,Y,117.2,9.450408935546875,15.455904006958008,34.44951248168945,0.005046964811439787
2942549,N,11.1,2.72173111140728,8.224910736083984,11.591826438903809,0.0
2942552,N,8.0,1.6240609884262085,3.203571081161499,8.945277214050293,0.0
2942555,Y,47.300000000000004,6.303336143493652,14.134407997131348,32.798404693603516,0.0032258064516129032
2942556,N,41.0,8.206608772277832,12.078534126281738,25.59450912475586,0.0
2942563,N,37.0,12.439055442810059,19.951059341430664,31.99568748474121,0.0018596001859600185
2942564,N,22.5,12.821545600891113,20.788314819335938,29.782299041748047,0.0
2942572,N,29.6,7.237779140472412,10.075068473815918,12.732192039489746,0.0
2942573,Y,22.0,26.4332275390625,36.237979888916016,46.92787170410156,0.30694275274056027
2942592,N,4.5,3.045637607574463,5.7598161697387695,10.829434394836426,0.0
2942594,Y,53.300000000000004,17.237451553344727,28.584775924682617,40.02751159667969,0.0707755824240637
2942598,N,10.0,7.226403713226318,15.29538631439209,19.96799659729004,0.0
2942599,Y,150.9,32.73680114746094,42.49817657470703,55.798465728759766,0.7044073681165011
2942604,N,77.0,12.235710144042969,22.874731063842773,42.2097053527832,0.021733880705143684
2942605,N,49.300000000000004,14.626494407653809,26.55364418029785,42.78293228149414,0.04926945293917771
2942608,N,4.0,2.250213146209717,6.485848426818848,13.402173042297363,0.0
2942610,Y,46.6,31.382598876953125,40.18764114379883,49.024681091308594,0.6223606784354447
2942611,Y,57.7,26.638439178466797,35.949859619140625,44.941558837890625,0.37066735644076565
2942612,Y,83.9,34.99752426147461,41.667171478271484,60.67953109741211,0.8279051065540812
2942613,Y,40.2,25.877689361572266,34.8360481262207,41.022613525390625,0.31521314039890497
2942614,Y,573.0,13.11601448059082,25.449600219726562,44.010528564453125,0.04490633820887863
2942615,Y,145.1,14.43190336227417,24.92539405822754,36.75404739379883,0.02152521525215252
2942619,Y,131.0,10.537825345993042,25.15918731689453,41.490299224853516,0.04168962350780533
2942631,Y,41.0,37.99214172363281,46.642093658447266,61.13374328613281,0.8583936048724781
2942632,Y,99.3,31.788484573364258,41.10918045043945,69.2557601928711,0.5992958873419747
2942633,N,56.800000000000004,9.499496459960938,15.362846374511719,26.67499351501465,0.0
2942637,Y,42.5,28.140047073364258,40.8996696472168,49.233787536621094,0.4863557858376511
2942640,Y,67.0,19.281763076782227,31.764450073242188,46.57074737548828,0.12332628611698379
2942644,Y,74.0,20.633987426757812,30.140878677368164,43.040767669677734,0.10401737242128122
2942654,N,9.200000000000001,3.7995998859405518,5.387905120849609,7.18858003616333,0.0
2942659,Y,100.0,15.803348541259766,26.307422637939453,42.97172164916992,0.05475012792085963
2942660,N,27.0,7.048420965671539,23.675765991210938,37.654605865478516,0.03521643433602348
2942661,N,6.6000000000000005,2.770228624343872,3.6887199878692627,4.100100040435791,0.0
2942663,Y,81.0,8.633672714233398,15.755615234375,28.19383430480957,0.0
2942664,Y,154.3,23.1167573928833,38.609107971191406,54.17829895019531,0.3540644709180098
2942665,Y,88.10000000000001,24.980213165283203,36.49356460571289,47.17311477661133,0.3016728624535316
2942673,N,12.0,10.35590648651123,14.363877296447754,21.99642562866211,0.0
2942676,Y,42.9,14.83595609664917,32.503753662109375,42.07575607299805,0.1752136752136752
2942678,Y,126.0,6.675736486911774,19.848915100097656,35.05839920043945,0.005177282711013492
2942683,N,21.800000000000004,3.2875389655431113,9.49836254119873,11.47604751586914,0.0
2942686,Y,52.2,16.696741104125977,30.966888427734375,47.634437561035156,0.11391644123835287
2942687,Y,123.0,10.813132286071777,19.866832733154297,38.136966705322266,0.0084539786537039
2942688,Y,151.3,8.5476815700531,17.734472274780273,38.40955352783203,0.007124613523323027
2942689,N,135.0,4.837850570678711,8.250322341918945,13.17184829711914,0.0
2942693,Y,80.9,9.01860523223877,17.061552047729492,39.20106506347656,0.008545385491834409
2942697,Y,109.7,27.762723922729492,37.66787338256836,51.79566955566406,0.40397254271943916
2942698,Y,78.0,33.04838562011719,42.207332611083984,50.6390380859375,0.6851497769279796
2942699,N,2.5,1.313828468322754,2.040193557739258,2.4735968112945557,0.0
2942704,N,2.0,12.808199882507324,21.852689743041992,26.69938087463379,0.0
2942711,N,7.0,9.26468539237976,15.371145248413086,18.963756561279297,0.0
2942717,Y,73.0,15.964430809020996,24.12157440185547,44.94367218017578,0.04195936966014809
2942721,N,38.0,2.9980775515238443,5.564093589782715,20.812753677368164,0.0
2942723,N,26.0,8.37387784322103,20.099666595458984,28.857969284057617,0.0
2942725,Y,65.5,36.360530853271484,47.80535888671875,70.95865631103516,0.7900641025641025
2942728,N,45.0,13.10169506072998,19.592632293701172,28.079282760620117,0.0
2942731,N,8.7,1.0625320076942444,1.7609668970108032,3.5125112533569336,0.0
2942733,N,5.5,5.289188385009766,7.492387771606445,13.148956298828125,0.0
2942745,Y,66.6,12.952387809753418,22.696578979492188,39.798091888427734,0.012950317871438662
2942749,Y,69.4,28.886850357055664,43.48673629760742,63.143089294433594,0.42411764705882354
2942754,Y,128.4,17.832782745361328,30.48939323425293,45.216949462890625,0.10670194003527336
2942762,N,64.4,12.725317001342773,18.850065231323242,24.047849655151367,0.0
2942765,Y,34.0,21.327655792236328,31.529603958129883,41.34017562866211,0.13256484149855907
2942768,Y,63.7,11.842743873596191,25.547870635986328,44.686317443847656,0.06712905622987367
2942770,N,21.900000000000002,14.264119148254395,23.0137882232666,39.53696060180664,0.02880658436213992
2942771,Y,65.6,15.552717208862305,26.81444549560547,39.878047943115234,0.052319191030995825
2942775,Y,53.0,12.204853057861328,19.568981170654297,31.540138244628906,0.0006311139160618492
2942776,Y,175.5,9.6394624710083,17.792640686035156,36.32771682739258,0.0026829493940234987
2942780,N,28.500000000000004,14.17023785909017,25.829572677612305,27.845752716064453,0.0
2942784,Y,187.0,17.45952383677165,34.71707534790039,43.966251373291016,0.27243475151948515
2942785,Y,52.0,12.416590690612793,20.121862411499023,31.570392608642578,0.00253324889170361
2942787,Y,112.0,18.4400634765625,30.201313018798828,45.54351043701172,0.10426770126091174
2942792,Y,190.1,17.322071075439453,29.46815299987793,44.56496810913086,0.0917838638045892
2942794,N,12.0,11.845584869384766,20.787885665893555,31.20475959777832,0.0013404825737265416
2942800,Y,26.2,19.662260055541992,33.13511657714844,45.76994323730469,0.15675675675675677
2942803,N,27.400000000000002,5.381134510040283,10.662052154541016,19.701251983642578,0.0
2942807,Y,53.2,11.181419372558594,20.614116668701172,37.573204040527344,0.02340371406766726
2942809,Y,34.5,22.948314666748047,33.16144943237305,43.790077209472656,0.1971172574990261
2942810,N,25.0,3.5346107482910156,6.399219036102295,11.686744689941406,0.0
2942813,N,37.0,6.089197635650635,16.186809539794922,28.7540283203125,0.0
2942819,Y,22.0,22.30428695678711,35.61750793457031,46.77762985229492,0.23871366728509585
2942824,N,3.4,11.643949508666992,13.972204208374023,19.262174606323242,0.0
2942836,N,18.0,8.937556505203247,15.224960327148438,22.49686050415039,0.0
2942837,Y,111.8,33.215301513671875,43.10158920288086,52.519283294677734,0.7128971420281445
2942842,Y,32.3,24.778820037841797,35.1324577331543,47.18338394165039,0.2890625
2942844,Y,90.7,20.525066375732422,33.016990661621094,44.503604888916016,0.1808294930875576
2942845,N,126.0,16.61113452911377,37.94441223144531,52.56052780151367,0.32033768227168075
2942846,Y,79.0,18.903411865234375,29.40922737121582,39.812171936035156,0.08795562599049128
2942847,N,112.0,9.450379371643066,17.80217170715332,28.85063934326172,0.0
2942851,N,2.0,12.836426734924316,17.532760620117188,22.649761199951172,0.0
2942853,N,40.0,4.790812253952026,24.11546516418457,35.05561828613281,0.033680039623576026
2942854,N,9.0,11.031941413879395,21.657196044921875,27.59323501586914,0.0
2942855,Y,145.1,27.033998489379883,37.69243621826172,47.80006408691406,0.38052197491808837
2942857,N,5.0,4.469732761383057,6.233100891113281,8.56165885925293,0.0
2942859,N,224.0,3.3065593242645264,6.344127655029297,31.764347076416016,0.0005443658138268917
